ID,Username,CreateDate,Biased,Keyword,Text
1164153840654008323,kaethe_skye,2019-08-21 12:34:39+00:00,0,Jews,"@JGreenblattADL @POTUS Who among his cult has taken his words to heart and also happens to have assault weapons? Jews are now targets for more hate crimes like Mexicans, immigrants, POC, women, #LGBTQ. We haven�t forgotten Pittsburgh and Poway. His rhetoric is racist, misogynistic and anti Semitic."
1222478671941947392,rizwanktk,2020-01-29 11:16:42+00:00,0,Jews,"When Palestine was partitioned by the UN in 1947 without the consent of Palestinians, the Jews, who owned less than six per cent of the total land area of Palestine and constituted no more than one third of the population at the time of partition,\n(1/N)\n\n#DealOfTheCentury"
1355618686770569219,DarrylRichard9,2021-01-30 20:47:35+00:00,0,Jews,"It�s 2021, a Republican member of Congress has literally just said Jews are controlling space to start wildfires in California and NOT ONE REPUBLICAN has said anything. Truly disgraceful. She should resign or be expelled. Unfathomable."
1235606944569843713,pguk10,2020-03-05 16:43:46+00:00,0,Israel,"Leading ""Labour antisemitism crisis"" smear-merchant @IanAustin1965 spoke to this major pro-Israel lobby group in the US because he wants Britain and the US to stand ""shoulder to shoulder"" with Israel. https://t.co/RkjO4mO6aE"
1281173019742871553,bistos,2020-07-09 10:27:05+00:00,1,Israel,@JewishChron ISRAEL IS A VILE APARTHEID STATE...
1296858111521648640,func_wall,2020-08-21 17:14:02+00:00,0,Jews,"@Aleximag5 @Sakurawhores2 @infolibnews @UMP50__ so let me get this straight: the jews are subverting the west, and therefore capitalism, in order to establish communism, which would immediately dismantle large corporations which are how they get their power"
1105445500273123330,KnowWhatsRight1,2019-03-12 12:28:40+00:00,0,Jews,@RevDrBarber Jews are �The Chosen People�\n(Mic drop)
1345283303709024263,dror_etkes,2021-01-02 08:18:28+00:00,0,Israel,"The 19-20 years old soldier who shot him grew up and was indoctrinated in a society who's most of its members think that the West Bank is part of Israel and area C of the West Bank is the heart of the heart of their and only their, country."
1465271602824847361,AndrzejDabrowka,2021-11-29 10:49:08+00:00,0,Jews,Engelking is accusing ethnic Poles of insufficient engagement in helping Jews. Only her lack of professional skills as historian can explain why she ignores the lethal dangers of any such help and why she demands more Poles should have risked their lives.
1644465858670993409,Sunny93411,2023-04-07 22:23:08+00:00,1,Israel,@Faytuks Two Countries need to destroy and remove from the Google Map \nUkraine 🇺🇦 and Israel 🇮🇱
1221957863104372736,lorelilee18346,2020-01-28 00:47:12+00:00,0,Jews,Fun fact for Holocaust Remembrance Day: this was the same tactic used to keep European Jews out of the United States in the 1930s. https://t.co/ufVU73Rmmd
1377436297745195011,rich4720,2021-04-01 01:42:59+00:00,0,Jews,"RT @JakeMaverick5: The Left: ""I can't believe the Nazis put Jews in concentration camps because they convinced the German people that they?"
1284099222191640577,SG_RN_1,2020-07-17 12:14:46+00:00,1,Israel,shame on you Israel.. Israel is a terrorist sate. we have end israel for the peace of world.\n#werejectworldmap
1275166404791218176,tabrizresist1,2020-06-22 20:38:57+00:00,0,Israel,"@Rommel1917 @Nature_and_Race You literally support the self-proclaimed ""King of Israel"" https://t.co/KVms87A07k"
1152299314028273664,360CNN,2019-07-19 19:28:59+00:00,1,ZioNazi,"ZioNazi Israeli squatters spray machine gun fire on crowds of State of Palestine protesters carrying Protest Signs, 98 Gazan protesters injured, 50+ hit by multiple bullets. https://t.co/2DaxGNDBZG #BDS #Boycott All Zionist Culture, Funding, Businesses"
1639335129913884687,LordFuckwit09,2023-03-24 18:35:27+00:00,1,Israel,Israel's new government is intensifying the oppression of the Palestinian people -  one Minister even recently denied their very existence.\n\nRishi Sunak shouldn’t be rolling out the red carpet for Netanyahu but taking action to help end Israel's illegal occupation of Palestine.
1442638992093192192,phapha565532820,2021-09-27 19:55:13+00:00,0,Israel,@ajplus @Addameer THIS WAS WHAT HAPPENED WHEN ISRAELI CAME BACK TO THE LAND AND BEFORE THE FENCE WAS BUILT:  THE MUSLIM FEAR THAT CHRISTIAN AND JEW WILL TAKE TEMPLE MOUNT BACK FROM THEM  GOOGLE: �ISRAEL SUICIDE BOMBING�
1345093409497821186,WoodwarddianneJ,2021-01-01 19:43:54+00:00,0,Israel,"@aharring Americas are still colonizing the land &amp; stealing the resources of native Americans, so of course they share great kinship with Israel."
1283751912714706946,EverydayFinance,2020-07-16 13:14:41+00:00,0,Jews,@TRHLofficial He thinks it?s the Jews. People are so stupid.
1148250116169568258,Moh_amyn,2019-07-08 15:18:55+00:00,1,Jews,Messenger of Allah (?) said:\n\n Let there be curse of Allah upon the Jews and the Christians for they have taken the graves of their apostles as places of worship.\n\nSahih Muslim 530
1644881825142308864,Malka2929,2023-04-09 01:56:02+00:00,0,Israel,This is just a small samplinmgs of the untruths told everyday about Israel from BDS.  If their cause was so just then why the need to constantly (big) lie? #Truth #Zionism #Israel @lsarsour @BDSmovement https://t.co/Wzez7WMYhw
1433988367159549952,LainKaplan,2021-09-04 03:00:43+00:00,0,Jews,@RockoModern_ @KenPaxtonTX Psst. Jews aren�t going to let Christians legislate what we can do with our bodies. Freedom of religion isn�t just for Christians.
1171946589054734336,novaron1,2019-09-12 00:40:15+00:00,0,Jews,Things that will not Free Palestine: vandalizing Jewish houses of worship in America  Things that remind Jews why I https://t.co/y2mO1GPwyh
1270811018537639937,JewishIndTalk,2020-06-10 20:12:12+00:00,0,Jews,Palestinians Ramp Up Incitement to Murder Jews during pandemic https://t.co/bXhV1386Sm via @JewishPress
1518296761734991874,Danish_Karen,2022-04-24 18:32:11+00:00,0,Israel,"Until someone drains the swamp of Islamic antisemitism (as in, explicitly denounces and rejects the antisemitic passages in the Quran and Hadith), their ""anti-Israel"" protests should always be seen as acts of fundamentalist hatred and racism. https://t.co/KYL0Azw4QX"
1542189054384656387,parekh_time,2022-06-29 16:51:37+00:00,0,Israel,LINDA SARSOUR:  ISRAEL TRAINS US POLICE https://t.co/TAmFb8KTLv via @YouTube
1211295653353213952,StacyMichelleB,2019-12-29 14:39:23+00:00,0,Jews,"My heart is with the victims &amp; their families in Rockland County. There is a wave of violence &amp; hate against Jews happening right now. We need leadership at every level to come together, speak out &amp; act with urgency. Now. https://t.co/gdAdUphySw"
1107717132782129152,BrandonJLandry,2019-03-18 18:55:19+00:00,0,Jews,Its a disgrace that a Muslim congresswoman can say anything she pleases about Jews and when someone criticizes her https://t.co/dTrfjBBO7n
1505820446847029248,agls1247,2022-03-21 08:15:45+00:00,0,Jews,"21 March 1936 | A French Jewish girl, Gitla Smutek, was born in Paris. \n\nShe arrived at #Auschwitz on 29 September 1942 in a transport of 1,004 Jews deported from Drancy. She was among the 698 people murdered after selection in gas chambers. https://t.co/Tkr1BmEm25"
1212814182246240263,bettypge69,2020-01-02 19:13:28+00:00,0,Jews,"If �gentrification� and not antisemitism is driving the attacks on Orthodox Jews in Brooklyn, why aren�t we seeing any hipsters with smashed kombucha and black eyes?"
1235523098721554432,GrFr39267907,2020-03-05 11:10:36+00:00,0,Israel,#Breaking: Avigdor Lieberman's Israel Beyteinu will support a law limiting a prime minister to 2 terms and also support a law forbiding an indicted Knesset from being tasked with forming a government. https://t.co/HrI2EQHH8e
1365461823777087490,nabookire,2021-02-27 00:40:42+00:00,0,Jews,"Another Misanthrope \n\nU.S. diplomat openly calls for Christian nation-states, rails against Jews - POLITICO https://t.co/tzu05VGuiF"
1107436008075862017,AntisemitismEye,2019-03-18 00:18:14+00:00,0,Jews,Israel released the videos of Islamist terrorists murdering Jews to show their evilness - now we are being told we could be arrested for watching this ?
1138727947181805568,atongmanampan,2019-06-12 08:41:13+00:00,0,Jews,"I am appalled that it�s passed as okay to just use �Jews� when talking about war crimes in Palestine. The world population of Jews is over 15m. We dont like when attacks by Muslims are blamed on all Muslims, so we should respect in turn by not doing the same to Jewish people. https://t.co/O2A3hH55H1"
1224801938031742977,BriscoeOrville,2020-02-04 21:08:32+00:00,0,Jews,@IlhanMN Said the terrorist agent for Qatar who hates Jews!
1251014656899993600,_samisaviv,2020-04-17 05:08:31+00:00,0,ZioNazi,"Ben Wheeler @E_Superdoom_Esq, a member of the Rail Union @RMTunion, refers to Israel advocates as ""zionazi lkobby"". Ben also  - says that Zionist Jews colluded with the Nazis - compares Jews to the  Nazis https://t.co/bHlMoYjg2i"
1212680294198861824,Mad_Pieman,2020-01-02 10:21:27+00:00,0,Jews,@degsyroberts @steve_kneale According to this we have a different t God to the Jews which is odd as one the the incarnation of God's was a new
1401432566847184898,Faith40494834,2021-06-06 06:55:35+00:00,0,Jews,"Sick:\n\nThe guy with the bullhorn outside of AIPAC calling Jews �Nazis� for supporting Israel was Rashida Tlaib�s special guest for her swearing in ceremony\n\nThe anti-semitism in the Democrat party is sick, disgusting, stunning, scary and increasingly widespread"
1465147721724178432,rulajebreal,2021-11-29 02:36:52+00:00,1,Jews,"Herzog lit Hanukkah candles in the heart of the segregated regime, Hebron, where public roads are available only to Jews.\nHe bestowed his office�s legitimacy to flagrant Israeli apartheid, celebrating normalization of this darkness.\nHe is now President of The Violent Kahanists. https://t.co/p2teWXtp1W"
1266638711552237568,superga67258614,2020-05-30 07:52:56+00:00,0,Jews,@hedaxjosie What are Jews? Are they not white/Caucasian? https://t.co/SHrWRKTGuM
1393897805358456839,Nsra__,2021-05-16 11:55:08+00:00,1,Israel,"RT @GuyFromTheArea: my Palestinian coin from 1927, long before ""Israel"" https://t.co/KwxCHmOXBe"
1289629467854266369,IMTIzionism,2020-08-01 18:29:59+00:00,0,Israel,"His love of Israel was strongly shaped by his grandfather who survived the Holocaust, and by his parents who actively encouraged him to be a strong member of their Jewish community."
1588332980929437702,Bound2Ryan,2022-11-04 00:51:07+00:00,1,Jews,"RT @_BreiaX: The only black man to NEVER apologize or back down to the so called jews for their evils against black people is @LouisFarrakhan . Go get to know that man for yourself, dont let your enemy tell you about your brother.."
1511376567137714176,giakari64,2022-04-05 16:13:48+00:00,0,Israel,"Israeli police injure, arrest dozens of Palestinians in Jerusalem following deadly week in Israel &amp; the West Bank https://t.co/PUPcSufUfp"
1452618157319933958,FalahSaab,2021-10-25 08:48:51+00:00,0,Israel,Israel remains silent on Sudan coup amid normalization push between the two countries - read @jonathanlis1 in @haaretzcom  https://t.co/rnfC2rxx11
1645111436828626945,IndieGourmand,2023-04-09 17:08:25+00:00,0,Israel,"Hundreds of Israeli settlers and ultranationalists, protected by dozens of heavily-armed police officers, stormed Al-Aqsa Mosque in occupied East Jerusalem on Sunday, as Palestinians were blocked from accessing the site\nhttps://t.co/5jKh0oa7US"
1619506645587070976,Brent_C81,2023-01-29 01:24:07+00:00,0,Jews,"All these countries that condemned Israel for trying to thwart terrorism on Friday morning and then sent Israel condolences after the terrorist attack on Friday night - they love Jews after a massacre, but are horrified when we stand up for ourselves. They’re morally bankrupt."
1528021807432929280,OnePoundOne69,2022-05-21 14:36:02+00:00,0,Jews,"@john792181 @DerbyChrisW One of those special apartheids wherein Arabs are fully integrated into every level of Israeli society and govt, are bank CEOs, sit on parliament, and on the Supreme Court. Meanwhile Palestine is 100% Judenrein, and Jews legally forbidden but magically isn’t apartheid. 🤪🤪🤡"
1629134811129339909,Sam4books,2023-02-24 15:03:01+00:00,0,Jews,"OTD in 1920 Hitler presented a 25-point Program (the Nazi Party Platform) at a meeting in which members publicly declared their intention to segregate Jews from ""Aryan"" society &amp; to rescind Jews' political, legal, &amp; civic rights. \nWarnings, unheeded, of what was to come. https://t.co/0MGy7eohAb"
1263724927309488130,PanayotaKL,2020-05-22 06:54:36+00:00,0,Israel,"As Greece and Israel celebrate 30 years of full diplomatic relations, PM @netanyahu and I reaffirmed the strategic partnership between our two countries. Our relationship is going from strength to strength, expanding further in areas such as energy, defense, tourism &amp; technology. https://t.co/ZcpoumObkd"
1392982658511106048,sooyoungmilf,2021-05-13 23:18:40+00:00,0,Israel,RT @Farah_Gazan: Israel targeted tens of citizens houses and residents stuck under the rubble #GazaUnderAttack
1249694832571883521,coffeespoonie,2020-04-13 13:44:00+00:00,0,Jews,"As someone who grew up with lots of ?you killed Jesus? people, people genuinely do believe that shit and will attack Jews for it to this day"
1226915799736057866,jonathanwien,2020-02-10 17:08:16+00:00,0,Israel,@TimesofIsrael The trump con game is strong?? sucks that israel is getting involved in it. At least with 44 you kinda knew where he stood.
1242568527812481027,levinepmc,2020-03-24 21:46:37+00:00,0,Israel,So much for the big Israel apartheid lie. https://t.co/Bn9dh6fzNY
1216935835863437313,Adityad05404270,2020-01-14 04:11:27+00:00,0,Jews,"#RealGod_Is_InForm ????????? There were humans before Adam and Eve. All Christians, Muslims, and Jews are the grandchildren of Adam. That is why they believe that Adam was the first human which is actually not true.        @SaintRampalJiM https://t.co/trAFGm661a"
1588544329723052032,jbardalaye,2022-11-04 14:50:56+00:00,0,Israel,"RT @histories_arch: Masada, a rugged natural fortress, in Judaean Desert overlooking Dead Sea. It is a symbol of ancient kingdom of Israel, its violent destruction and last stand of Jewish patriots in face of Roman army in 73 AD.  #archaeohistories https://t.co/SjpDUpOOAa"
1394377973222961153,48thAve,2021-05-17 19:43:09+00:00,0,Israel,"RT @codepink: ""U.S. policy has perpetuated the crisis and atrocities of the Israeli occupation by unconditionally supporting Israel in three distinct ways: militarily, diplomatically and politically."" @medeabenjamin @NicolasJSDavies  https://t.co/657hL22aP2"
1268740541883113473,gritsnyc,2020-06-05 03:04:51+00:00,0,Jews,Shehekiyanu is the prayer Jews say at the start of a holiday or promising beginning. Oseh Shalom speaks for itself. https://t.co/lBxNhdl9MC
1565206428234797057,OnStageBeaute,2022-09-01 05:14:27+00:00,1,Jews,@homesynths @annbauerwriter @AlexBerenson They're Ashkenazis Jews that originated in Hungary &amp; Germany. There's several sectors in every religion &amp; should not be put into the same group as the others.
1507229878919200768,NotYourPolitic1,2022-03-25 05:36:20+00:00,1,Jews,@ADL The jews did kill Jesus. The ADL is also hate. Anti-Defamation League Was Founded to Protect Convicted Rapist-Murderer Leo Frank. Look it up.
1523771571805954048,Mjcrjdrvrsoonrf,2022-05-09 21:07:07+00:00,0,Jews,"RT @AuschwitzMuseum: 9 May 1932 | A German Jewish girl, Margrit Hedwig Steinweg, was born in Dortmund.  She arrived at #Auschwitz on 11 February 1943 in a transport of 1,184 Jews deported from Westerbork. She was among 1,005 of them murdered in a gas chamber after the selection. https://t.co/RcXDCDHpRu"
1497825116599857164,DeniseAnn1119,2022-02-27 06:45:10+00:00,0,Jews,"In 1941 over 33,000 Ukrainian Jews were murdered in a 2 day span in the Babi Yar ravine marking one of the deadliest massacrers of the Holocaust. For ???? to have a Jewish President descended from a Holocaust survivor standing up to a dictator is really empowering. https://t.co/DAtJPAdMih"
1262815859732611075,EggshellsSmoke,2020-05-19 18:42:17+00:00,1,Jews,"@biker_JP I call out jews all the time for their bullshit,  why should they get a free pass?"
1521727232691085313,JPrafitt,2022-05-04 05:43:39+00:00,0,Israel,"RT @CraigMurrayOrg: With regard to the shocking news on #RoeVWade, we must never forget that the reach of evangelical churches in the USA is enormous. Precisely the same forces that are aiming to remove abortion access for poor women, are those that drive fanatical support for Israel."
1345306837042798592,KingvagabondHOL,2021-01-02 09:51:59+00:00,0,Israel,** Israel is not providing vaccines to Palestinians in the Israeli-occupied West Bank or the Gaza Strip ** https://t.co/BJyhQrzfgE
1236129468445609984,oatmealpants,2020-03-07 03:20:06+00:00,0,Jews,"There's so much hate shit. And they hate ALL of us. Muslims, Jews, Sikhs, Black ppl, Indigenous ppl, Latinx ppl, AAPI ppl, disabled people, trans ppl, queer ppl, bi ppl, lesbian ppl, gay ppl, immigrant ppl. Not a marginalized group they're not anti."
1325795907514863622,tmfneuroguy,2020-11-09 13:42:31+00:00,0,Jews,"Today 82 years ago was Kristallnacht: Nazi Germany burned 1,400 synagogues, terrorizing Jews across Germany &amp; Austria, wrecking &amp; looting their homes, shops &amp; schools. The world did little.  Also today, the UN's @WHO assembly opens, to combat global disease &amp; demonize Israel. https://t.co/yQPk9SAkp7"
1255697613732659200,AFern66,2020-04-30 03:16:55+00:00,0,Jews,How chilling to hear Bill Wilhelmaka Bill de Blasiospeak of rounding up the Jews. But the congruence between the Nazis and the Left goes beyond anti-Semitism. See items 7 and 11-17 of the Nazi platform. Wouldnt the Left be on board for most of this? https://t.co/LCsEQoS5mO
1255148323293421571,Gladstone_II,2020-04-28 14:54:14+00:00,1,Jews,I found one goy! Wait a minute: 11/12 banksters/financiers/(((philanthropists))) depicted are Jews? That ratio is too low! Antisemitism!! This is another Shoah!!
1425321473875476483,lizaard_queennn,2021-08-11 05:01:35+00:00,0,Jews,jews are tha shitttttt! get wid it!
1296391274279260160,coolfunnytshirt,2020-08-20 10:19:00+00:00,0,Israel,Massive blow to Israel. Benjamin Netanyahu to resign soon. ?? https://t.co/2XFG8neWMZ
1594504287136403456,HauserBrett,2022-11-21 01:33:41+00:00,0,Jews,"@mckoy_emmanuel @maximus_Primary @justdanieljames @dposner23 @FCHWPO Practitioner? Also..you do know how Ashkenazi Jews came to be, right? My guy.. do you think white people were in the Middle East in the Bible?   Oh no.. please tell me you didn’t just expose yourself"
1440413581615321103,WKiraW,2021-09-21 16:32:14+00:00,0,Israel,"Israel is America�s most critical ally. We must continue to stand with and support them.   However, today the Democrats decided to pull $1 billion in funding from the Iron Dome� a missile defense system that protects Israel from Hamas� rocket attacks."
1212745285769875456,conserbud,2020-01-02 14:39:42+00:00,0,Jews,Sometimes I wonder if these are real people or just anti non jews trying to make jews look dumb. https://t.co/FDUtGTjA6G
1283180636770045952,MortonAKlein7,2020-07-14 23:24:38+00:00,0,Jews,"@MortonAKlein7 @AngelicaKamen @RachelMiniK @_alex_joshua @StopAntisemites @BWBailey85 #JewishPrivilege is when jews are targetted in a mass shooting, being an elected official and doing this and keeping your job https://t.co/SdQ9RlwzGi"
1286273616783347713,Truth14829029,2020-07-23 12:15:02+00:00,0,Jews,@acnewsitics @WhiteHouse Didn't Hitler have a secret police when te round up Jews and took them to concentration camps.
1270119444069650432,60s_chic,2020-06-08 22:24:07+00:00,0,Jews,8 June 1943 | A transport of 880 Jews deported by the Germans from the ghetto in Thessaloniki arrived at #Auschwitz. During the selection SS doctors sent 220 men &amp; 88 women to be registered in the camp. 572 people were murdered in a gas chamber.
1624615565674397697,combatsportguy,2023-02-12 03:45:09+00:00,0,Israel,"Israel Adesanya says Francis Ngannou made ""right call"" leaving the UFC and his demands were perfectly fair.\n\n""The way we do business has to change. And it will change.""\n\n#UFC284 | Full video: https://t.co/VRTwh9qYlx https://t.co/1PxVgDT0Cr"
1651243398228000768,bahutbadadanda,2023-04-26 15:14:39+00:00,0,Jews,"White marrying white? No issue. \nJews marrying Jews? No issue. \nSunnis marrying Sunnis? No issue.\nDoctors marrying doctors? No issue. \n\nBut, Hindus should marry only for social justice. https://t.co/DiUre4eCTP"
1138787926156959749,DebiDkruse,2019-06-12 12:39:33+00:00,0,Jews,"@realDonaldTrump We have a problem with persecution of gays, Christians &amp; Jews around the world. Change this &amp; more people around the world will love you. All people should have equal rights!"
1579437071499898880,massay890,2022-10-10 11:41:57+00:00,0,Israel,RT @moodewji: Great goal by Israel Mwenda �💪� #nguvumoja https://t.co/J6IRHyyqDm
1592334093886566401,KilpatrickHaHa,2022-11-15 01:50:06+00:00,0,Jews,"@motherofshib @blaccoffee @JGreenblattADL @DaveChappelle @nbcsnl I thought he said, ""There are a lot of Jews in Hollywood.  There are a lot of [black people] in Ferguson. That doesn't mean we run the place."""
1215465850607677440,LomaahhMore,2020-01-10 02:50:15+00:00,0,Jews,"@DanFined @h7n33n Don't ask me to quote the myths. I haven't saved them. One is the Soros funds immigrants, so Jews fund invasion by immigration from the south, so Pittsburgh Jews were murdered while praying.\n\nIt's all head spinning. Also scary warning for society when antisem gets this integrated"
1455827660555309057,bastheekhoe,2021-11-03 05:22:16+00:00,0,Israel,pretty wild how often Israel bombs Syria without much of a peep of outrage or concern from really anyone
1217246308743962624,MickyBTFC62,2020-01-15 00:45:10+00:00,0,Israel,"Anti-Semitism election row was stoked by Israel, Labour report says https://t.co/MruSWVgD2q via @Telegraph"
1346033857586409472,BEERG,2021-01-04 10:00:54+00:00,0,Israel,"@piris_jc Yes, but the inference in the original email was that the UK could close its borders completely as Australia and Israel did, as the writer contended. The realities of UK geography seem to escape many of these people."
1164189701961650176,ELBINAWI,2019-08-21 14:57:09+00:00,1,ZioNazi,According to ZioNazis in order for you NOT to be anti Semitic you have to support israels murder of Palestinian ch https://t.co/mXNQQjrsKl
1356344650035056644,SHI_America,2021-02-01 20:52:18+00:00,0,Jews,"On episode 42 #identitycrisispod @YehudaKurtzer &amp; @JGreenblattADL discuss Jewish perspectives on the current and former administrations, and how American #Jews need to better understand our democracy and what makes it work. ""Jews cannot afford to be bystanders in this system."" https://t.co/bglHNplXA5"
1239732209872928768,RabbiShmuley,2020-03-17 01:56:06+00:00,0,Israel,Smokers appear to be at higher risk from coronavirus - expert | The Times of Israel https://t.co/HgKQ8M7cJr
1469782554974769160,unique_saffa,2021-12-11 16:34:03+00:00,0,Israel,"?????? Israel rising!  Outside the Prime Minister�s house now, thousands of sovereign, determined Israeli citizens. Bennett thinks he can threaten us with lockdown for the unvaxxed, big mistake. HUGE mistake! ???????? #HoldTheLine https://t.co/mH43iTYpqR"
1171069859171581952,talkestani,2019-09-09 14:36:26+00:00,1,ZioNazi,"@AmichaiStein1 They missed? What a shame... Better luck to them next time. ZioNazis can't be appeased, you see."
1236584362524717057,bankole_bis,2020-03-08 09:27:41+00:00,0,Israel,Israel Adesanya is still the champion. The Nigerian Youths are far from lazy. We are warriors destined for greatness\nKamaru Usman\nAnthony Joshua https://t.co/vSWC4MoO2T
1433054554015293447,Orientalesse,2021-09-01 13:10:05+00:00,0,Jews,"27 August 1943 | A transport of 205 Jews deported from a slave labor camp ""M�rkische Stahlform-Werke"" in Eberswalde arrived at #Auschwitz. All were murdered in a gas chamber after the selection."
1609491676871135234,kenechvkwv,2023-01-01 10:08:13+00:00,0,Israel,Based on true events. https://t.co/mw8vFfOF45
1597565634103369733,EvaKnott,2022-11-29 12:18:23+00:00,0,Jews,"RT @thevivafrei: I am not trying to be provocative, full stop. If @kanyewest really, truly, sincerely thinks the “they� who are exploiting him are “the Jews�, does he not realize Milo Yiannopoulos is Jewish? https://t.co/hlGfaN3OjX"
1515981824782123012,bigguts1993,2022-04-18 09:13:27+00:00,1,Israel,"Palestinian children cry in horror as Israeli apartheid forces beat, choke and arrest their father in front of them. No child or parent should ever endure this, yet in Palestine this is a daily occurrence. Apartheid Israel is the anti-thesis of humanity. https://t.co/pXODDCBpU5"
1150407129678909442,TNsmartgal,2019-07-14 14:10:07+00:00,0,Jews,Gestapo rounded up Jews.\n\nICE rounds up brown people.\n\nNeither were criminals.\n\nhttps://t.co/Tll0UG2zAf
1388993790250156035,Ihonestlydont19,2021-05-02 23:08:20+00:00,0,Jews,@demelza3000 @blodgio @HellOrBywater @MarthaHuckabay That only applied to Jews. Other groups could be kept permanently
1297807904947548162,Maxpaws1,2020-08-24 08:08:11+00:00,0,Jews,"The good news today is that I�m rich!\nWe Jews all are!\n\nMazel Tovs all round!\n\nOf course, I�m not going to let that fact change me and I�ll still be showing up to my over-worked &amp; under-resourced public sector job. https://t.co/90A9HIatkT"
1284497601648373762,lynloey,2020-07-18 14:37:47+00:00,0,Jews,"Saudi Arabians, Bedouins and Iranian Jews had the highest percentage of ancestry matching that of the Canaanites, followed by Palestinians, Jordanians and Syrians https://t.co/TOKCC6i5sZ"
1118105971220307970,IqbalWaheed8,2019-04-16 10:56:51+00:00,1,ZioNazi,"@cjwerleman Dangerous trend in France looks like french ZioNazis very bzy these days, remember Holocaust started through this kind of propaganda"
1320333124333699072,reallybob1,2020-10-25 11:55:22+00:00,0,Jews,The use of the police this way against the Jews in New York is shocking and completely out of control.� And let�s all take note: this is being done at the direction of a liberal Democrat Governor. https://t.co/643hy9E1wr
1222378805978857474,smilingkace,2020-01-29 04:39:52+00:00,0,Israel,"�And Jabez called on the God of Israel saying, �Oh, that You would bless me indeed, and enlarge my territory, that Your hand would be with me, and that You would keep me from evil, that I may not cause pain!� So God� https://t.co/5xZG1VqxWt"
1216394734979043328,ShowUrJewPride,2020-01-12 16:21:18+00:00,0,Jews,When Jews look after each other - progressives Jews call it racism. https://t.co/oN65vyWLFm
1533514571247394817,FRANCES41453148,2022-06-05 18:22:19+00:00,0,Israel,RT @palinfoen: Israel has detained 3400 Palestinians including women and children since the start of 2022. https://t.co/LU8Sp9yrRv
1230530032436752385,VascoVick,2020-02-20 16:29:56+00:00,0,Jews,"Now the Berean Jews were of more noble character than those in Thessalonica, for they received the message with great eagerness and examined the Scriptures every day to see if what Paul said was true.\nActs 17:11 NIV\n#ThursdayMotivation"
1399816698149183490,tay_padia,2021-06-01 19:54:42+00:00,0,Jews,Education is not memorizing that Hitler killed 6 millions Jews. \n\nEducation is understanding how millions of ordinary Germans were convinced that it was required. \n\nEducation is learning how to spot the signs of history repeating itself.
1232407459219877891,heckyessica,2020-02-25 20:50:09+00:00,0,Jews,"Really dedicated to hating Jews, aren�t ya? https://t.co/d8NSJirmt7"
1358777492442603520,michaellevine2,2021-02-08 13:59:33+00:00,0,Jews,"@ShannonFreshour @partlycloudypat @JustAGirl515 @ZenGrrrl47 @SeriouslyAbsurd @AlsoWonderWoman @LibbityBoo @jaykayokay2020 @mzungu56 I supported you in your last run. As we Jews say, Never Again."
1475755110940696578,StephenCVGraham,2021-12-28 09:06:51+00:00,0,Jews,"""This time we're not just putting Jews in a list. We're noting down their friends too"" https://t.co/dnP3QaPqII"
1316374705901764608,manelk1,2020-10-14 13:46:01+00:00,0,Jews,"*JEWISH POLL:* In a national poll commissioned by Ami Magazine with 1,000 respondents, 83% of Orthodox Jews say they're voting for President Trump, while 13% said they're voting for VP Biden.\n\nIn Ami's last poll, conducted back in 2016, 54% said they were voting for the president https://t.co/DMvKWGXsH3"
1249355230090874880,BES33065,2020-04-12 15:14:33+00:00,0,Jews,You have Jewish friends @RepRashida besides @ArielElyseGold? Or are you paying  actors to come &amp; be Jews to have #Passover with you? Will you be saying #Dayenu like millions of Jews did when #ComradeBernie dropped out just before #Passover started? #JustJewIt like we did ?????? https://t.co/T8iV6IgTMs
1621379552269438976,CGOVINDAPPA3,2023-02-03 05:26:23+00:00,1,Jews,"When we talk of atrocities done on #Ukraine, we must also talk of atrocities done on #Palestine, thousands of innocents, children killed too. Know the difference between #Zionists and #Judaism #Jews good ones. Politicized religion is toxic for the world"
1607468884327632902,JoeBFlat,2022-12-26 20:10:22+00:00,0,Jews,"RT @rbisrb: So, the Guy that Insults Veterans, Women, Immigrants, Jews, Gays, and Ukrainians, Can't Leave Home Without a DIAPER... https://t.co/3B353eU1gn"
1273008230298509312,BirgitK42607219,2020-06-16 21:43:08+00:00,0,Jews,So let me get this straight? Everyone other than orthodox Jews (who simply want to let their children play in city parks) are allowed to take the law into their own hands in New York City?\n\nWhat the hell is going on here? https://t.co/nECnj3jYGT
1472618941390327809,yisruhayu,2021-12-19 17:24:50+00:00,0,Jews,"@StephenUzzell2 While Sheikh Hussein recruited soldiers for the SS, many Bosnian Muslims helped their fellow Jews. The loyalty of the people goes beyond the infamy of their leaders."
1255431280478629890,imtiyaz77657830,2020-04-29 09:38:36+00:00,1,Israel,No doubt Israel is a terrorist state??\n\n#Israel https://t.co/KXmja0yF83
1457557396973187088,Sandabilik,2021-11-08 03:55:38+00:00,0,Jews,"Love this. Israeli Arabs and Jews meet regularly to bridge the Arabic-Hebrew gap, and create lasting friendships along the way. h/t @Reuters https://t.co/xFhLY3Yy40"
